"name","primaryColor","sessionId","rating"
"Fido (Diamond Dogs)","#98acba","e7f98007-79b6-430a-a661-daa06ec45c62","VERY_MEAN"
"Queen Chrysalis","#313131","e7f98007-79b6-430a-a661-daa06ec45c62","VERY_MEAN"
"Pony of Shadows","#424242","e7f98007-79b6-430a-a661-daa06ec45c62","VERY_MEAN"
"Braeburn","#f4eb88","e7f98007-79b6-430a-a661-daa06ec45c62","SOMEWHAT_NICE"
"Flim Flam Brothers","#efefa6","e7f98007-79b6-430a-a661-daa06ec45c62","SOMEWHAT_MEAN"
"King Sombra","#4e4e4e","e7f98007-79b6-430a-a661-daa06ec45c62","VERY_MEAN"
"Grogar","#2286d8","e7f98007-79b6-430a-a661-daa06ec45c62","VERY_MEAN"
"Parasprites","#428ec2","e7f98007-79b6-430a-a661-daa06ec45c62","SOMEWHAT_MEAN"
"Mr. Cake","#f0e93d","e7f98007-79b6-430a-a661-daa06ec45c62","SOMEWHAT_NICE"
"Fluttershy","#fdf6af","e7f98007-79b6-430a-a661-daa06ec45c62","VERY_NICE"
"Smolder","#e29c25","e7f98007-79b6-430a-a661-daa06ec45c62","NEITHER_NICE_NOR_MEAN"
"Gladmane","#7f74c1","e7f98007-79b6-430a-a661-daa06ec45c62","SOMEWHAT_NICE"
"Spoiled Rich","#dd9ca4","e7f98007-79b6-430a-a661-daa06ec45c62","VERY_MEAN"
"Storm King","#706d86","e7f98007-79b6-430a-a661-daa06ec45c62","VERY_MEAN"
"Sweetie Belle","#ede8ee","e7f98007-79b6-430a-a661-daa06ec45c62","VERY_NICE"
"Princess Celestia","#fcf7f9","e7f98007-79b6-430a-a661-daa06ec45c62","VERY_NICE"
"Cockatrice","#378f90","280daf4a-cfd3-437a-9f00-5fd79a547c9e","VERY_MEAN"
"Granny Smith","#d2f391","280daf4a-cfd3-437a-9f00-5fd79a547c9e","SOMEWHAT_NICE"
"Vampire Fruit Bat","#5e5957","280daf4a-cfd3-437a-9f00-5fd79a547c9e","SOMEWHAT_MEAN"
"Smolder","#e29c25","280daf4a-cfd3-437a-9f00-5fd79a547c9e","NEITHER_NICE_NOR_MEAN"
"Fido (Diamond Dogs)","#98acba","280daf4a-cfd3-437a-9f00-5fd79a547c9e","VERY_MEAN"
"Silverstream","#f9d8fa","280daf4a-cfd3-437a-9f00-5fd79a547c9e","VERY_NICE"
"Diamond Tiara","#fbc3ff","280daf4a-cfd3-437a-9f00-5fd79a547c9e","SOMEWHAT_MEAN"
"Sweetie Belle","#ede8ee","280daf4a-cfd3-437a-9f00-5fd79a547c9e","VERY_NICE"
"Thorax","#292929","280daf4a-cfd3-437a-9f00-5fd79a547c9e","NEITHER_NICE_NOR_MEAN"
"Pony of Shadows","#424242","280daf4a-cfd3-437a-9f00-5fd79a547c9e","VERY_MEAN"
"Discord","#68413d","280daf4a-cfd3-437a-9f00-5fd79a547c9e","VERY_MEAN"
"Queen Novo","#f8ebf5","280daf4a-cfd3-437a-9f00-5fd79a547c9e","SOMEWHAT_MEAN"
"Gilda","#af9246","280daf4a-cfd3-437a-9f00-5fd79a547c9e","SOMEWHAT_MEAN"
"Cherilee","#b26693","280daf4a-cfd3-437a-9f00-5fd79a547c9e","VERY_NICE"
"Queen Chrysalis","#313131","280daf4a-cfd3-437a-9f00-5fd79a547c9e","VERY_MEAN"
"King Sombra","#4e4e4e","280daf4a-cfd3-437a-9f00-5fd79a547c9e","VERY_MEAN"
"Grubber","#465162","280daf4a-cfd3-437a-9f00-5fd79a547c9e","SOMEWHAT_MEAN"
"Timberwolves","#3d2e21","280daf4a-cfd3-437a-9f00-5fd79a547c9e","VERY_MEAN"
"Garble","#981926","280daf4a-cfd3-437a-9f00-5fd79a547c9e","VERY_MEAN"
"Changelings","#2b2b2b","280daf4a-cfd3-437a-9f00-5fd79a547c9e","SOMEWHAT_MEAN"
"Silver Spoon","#a2b4c2","280daf4a-cfd3-437a-9f00-5fd79a547c9e","SOMEWHAT_MEAN"
"Windigos","#6da8bd","280daf4a-cfd3-437a-9f00-5fd79a547c9e","SOMEWHAT_MEAN"
"Starlight Glimmer","#edbcf3","280daf4a-cfd3-437a-9f00-5fd79a547c9e","VERY_MEAN"
"Parasprites","#428ec2","280daf4a-cfd3-437a-9f00-5fd79a547c9e","NEITHER_NICE_NOR_MEAN"
"Shining Armor","#f0f0f0","280daf4a-cfd3-437a-9f00-5fd79a547c9e","VERY_NICE"
"Mayor Mare","#d8c7a0","280daf4a-cfd3-437a-9f00-5fd79a547c9e","VERY_NICE"
"Braeburn","#f4eb88","280daf4a-cfd3-437a-9f00-5fd79a547c9e","SOMEWHAT_NICE"
"Capper Dapperpaws","#d1873d","280daf4a-cfd3-437a-9f00-5fd79a547c9e","VERY_NICE"
"Sunset Shimmer","#fecf69","280daf4a-cfd3-437a-9f00-5fd79a547c9e","SOMEWHAT_MEAN"
"Changelings","#2b2b2b","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","NEITHER_NICE_NOR_MEAN"
"Mr. Cake","#f0e93d","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","VERY_NICE"
"Apple Bloom","#f3f49b","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","SOMEWHAT_NICE"
"Grogar","#2286d8","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","VERY_MEAN"
"Applejack","#faba62","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","VERY_NICE"
"Sweetie Belle","#ede8ee","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","SOMEWHAT_MEAN"
"Flutterbat","#babea3","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","SOMEWHAT_MEAN"
"Cockatrice","#378f90","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","VERY_MEAN"
"Nurse Redheart","#ffffff","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","VERY_NICE"
"Silver Spoon","#a2b4c2","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","VERY_MEAN"
"Silverstream","#f9d8fa","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","VERY_NICE"
"Queen Novo","#f8ebf5","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","NEITHER_NICE_NOR_MEAN"
"Fido (Diamond Dogs)","#98acba","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","SOMEWHAT_MEAN"
"Chimera","#dc7c30","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","SOMEWHAT_MEAN"
"Tempest Shadow","#52284c","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","SOMEWHAT_MEAN"
"Mrs. Cake","#90eeff","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","VERY_NICE"
"Spoiled Rich","#dd9ca4","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","VERY_MEAN"
"Pinkie Pie","#f9b8d2","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","VERY_NICE"
"Gladmane","#7f74c1","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","SKIPPED"
"Timberwolves","#3d2e21","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","SOMEWHAT_MEAN"
"Braeburn","#f4eb88","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","SOMEWHAT_NICE"
"Tantabus","#000031","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","SOMEWHAT_MEAN"
"Shining Armor","#f0f0f0","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","SOMEWHAT_NICE"
"Filthy Rich","#d4bb80","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","VERY_MEAN"
"The Hydra","#b5883f","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","SOMEWHAT_MEAN"
"Mayor Mare","#d8c7a0","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","VERY_NICE"
"Flim Flam Brothers","#efefa6","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","SOMEWHAT_MEAN"
"Rarity","#edeef9","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","SOMEWHAT_MEAN"
"Daring Do","#d9bf61","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","SOMEWHAT_NICE"
"Queen Chrysalis","#313131","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","NEITHER_NICE_NOR_MEAN"
"Capper Dapperpaws","#d1873d","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","SKIPPED"
"Babs Seed","#e0a145","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","SOMEWHAT_MEAN"
"Gilda","#af9246","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","SOMEWHAT_MEAN"
"Maud Pie","#b8b7be","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","VERY_NICE"
"Garble","#981926","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","VERY_MEAN"
"Big McIntosh","#d9385a","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","NEITHER_NICE_NOR_MEAN"
"Fluttershy","#fdf6af","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","NEITHER_NICE_NOR_MEAN"
"Yona","#d1b982","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","VERY_NICE"
"Spike","#c391c6","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","SOMEWHAT_NICE"
"Spot (Diamond Dogs)","#b7a384","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","SOMEWHAT_MEAN"
"Storm King","#706d86","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","SKIPPED"
"Princess Celestia","#fcf7f9","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","NEITHER_NICE_NOR_MEAN"
"King Sombra","#4e4e4e","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","VERY_MEAN"
"Granny Smith","#d2f391","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","SOMEWHAT_MEAN"
"Wind Rider","#a9d6e7","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","SKIPPED"
"Twilight Sparkle","#cc93dd","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","SOMEWHAT_MEAN"
"Flutterbat","#babea3","280daf4a-cfd3-437a-9f00-5fd79a547c9e","SOMEWHAT_MEAN"
"Tempest Shadow","#52284c","280daf4a-cfd3-437a-9f00-5fd79a547c9e","SOMEWHAT_MEAN"
"Spike","#c391c6","280daf4a-cfd3-437a-9f00-5fd79a547c9e","VERY_NICE"
"Maud Pie","#b8b7be","280daf4a-cfd3-437a-9f00-5fd79a547c9e","VERY_NICE"
"Wind Rider","#a9d6e7","280daf4a-cfd3-437a-9f00-5fd79a547c9e","SKIPPED"
"Tantabus","#000031","280daf4a-cfd3-437a-9f00-5fd79a547c9e","NEITHER_NICE_NOR_MEAN"
"Nightmare Moon","#000406","280daf4a-cfd3-437a-9f00-5fd79a547c9e","SKIPPED"
"Big McIntosh","#d9385a","280daf4a-cfd3-437a-9f00-5fd79a547c9e","VERY_NICE"
"Babs Seed","#e0a145","280daf4a-cfd3-437a-9f00-5fd79a547c9e","SKIPPED"
"Starlight Glimmer","#edbcf3","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","SOMEWHAT_MEAN"
"Cherilee","#b26693","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","VERY_NICE"
"Shadowbolts","#32323c","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","SOMEWHAT_NICE"
"Vampire Fruit Bat","#5e5957","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","NEITHER_NICE_NOR_MEAN"
"Pony of Shadows","#424242","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","SKIPPED"
"Cozy Glow","#fbd8d3","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","VERY_MEAN"
"Sunset Shimmer","#fecf69","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","SOMEWHAT_MEAN"
"Rainbow Dash","#b3e8fe","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","SOMEWHAT_NICE"
"Fluttershy","#fdf6af","280daf4a-cfd3-437a-9f00-5fd79a547c9e","VERY_NICE"
"Windigos","#6da8bd","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","NEITHER_NICE_NOR_MEAN"
"Apple Bloom","#f3f49b","280daf4a-cfd3-437a-9f00-5fd79a547c9e","VERY_NICE"
"Mr. Cake","#f0e93d","280daf4a-cfd3-437a-9f00-5fd79a547c9e","VERY_NICE"
"Princess Luna","#6265bb","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","NEITHER_NICE_NOR_MEAN"
"Rainbow Dash","#b3e8fe","280daf4a-cfd3-437a-9f00-5fd79a547c9e","VERY_NICE"
"Smolder","#e29c25","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","NEITHER_NICE_NOR_MEAN"
"Parasprites","#428ec2","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","SOMEWHAT_MEAN"
"Wind Rider","#a9d6e7","24d46910-c44f-45af-b205-bf29e44819c1","SOMEWHAT_MEAN"
"Cozy Glow","#fbd8d3","24d46910-c44f-45af-b205-bf29e44819c1","VERY_MEAN"
"Apple Bloom","#f3f49b","24d46910-c44f-45af-b205-bf29e44819c1","VERY_NICE"
"Thorax","#292929","24d46910-c44f-45af-b205-bf29e44819c1","NEITHER_NICE_NOR_MEAN"
"Chimera","#dc7c30","24d46910-c44f-45af-b205-bf29e44819c1","SOMEWHAT_MEAN"
"Maud Pie","#b8b7be","24d46910-c44f-45af-b205-bf29e44819c1","SOMEWHAT_NICE"
"Capper Dapperpaws","#d1873d","24d46910-c44f-45af-b205-bf29e44819c1","SOMEWHAT_NICE"
"Trixie Lulamoon","#70ade0","24d46910-c44f-45af-b205-bf29e44819c1","VERY_NICE"
"Silver Spoon","#a2b4c2","24d46910-c44f-45af-b205-bf29e44819c1","SOMEWHAT_MEAN"
"Braeburn","#f4eb88","24d46910-c44f-45af-b205-bf29e44819c1","VERY_NICE"
"Nurse Redheart","#ffffff","24d46910-c44f-45af-b205-bf29e44819c1","VERY_NICE"
"King Sombra","#4e4e4e","24d46910-c44f-45af-b205-bf29e44819c1","SOMEWHAT_MEAN"
"Filthy Rich","#d4bb80","24d46910-c44f-45af-b205-bf29e44819c1","NEITHER_NICE_NOR_MEAN"
"Fluttershy","#fdf6af","24d46910-c44f-45af-b205-bf29e44819c1","VERY_NICE"
"Tempest Shadow","#52284c","24d46910-c44f-45af-b205-bf29e44819c1","NEITHER_NICE_NOR_MEAN"
"Flim Flam Brothers","#efefa6","24d46910-c44f-45af-b205-bf29e44819c1","NEITHER_NICE_NOR_MEAN"
"Nightmare Moon","#000406","24d46910-c44f-45af-b205-bf29e44819c1","VERY_MEAN"
"Grubber","#465162","24d46910-c44f-45af-b205-bf29e44819c1","SOMEWHAT_MEAN"
"Gladmane","#7f74c1","24d46910-c44f-45af-b205-bf29e44819c1","NEITHER_NICE_NOR_MEAN"
"Queen Chrysalis","#313131","24d46910-c44f-45af-b205-bf29e44819c1","VERY_MEAN"
"Yona","#d1b982","24d46910-c44f-45af-b205-bf29e44819c1","VERY_NICE"
"The Hydra","#b5883f","24d46910-c44f-45af-b205-bf29e44819c1","SOMEWHAT_MEAN"
"Pinkie Pie","#f9b8d2","24d46910-c44f-45af-b205-bf29e44819c1","VERY_NICE"
"Windigos","#6da8bd","24d46910-c44f-45af-b205-bf29e44819c1","SOMEWHAT_MEAN"
"Shining Armor","#f0f0f0","24d46910-c44f-45af-b205-bf29e44819c1","VERY_NICE"
"Mr. Cake","#f0e93d","24d46910-c44f-45af-b205-bf29e44819c1","VERY_NICE"
"Smolder","#e29c25","24d46910-c44f-45af-b205-bf29e44819c1","SOMEWHAT_NICE"
"Applejack","#faba62","24d46910-c44f-45af-b205-bf29e44819c1","VERY_NICE"
"Rainbow Dash","#b3e8fe","24d46910-c44f-45af-b205-bf29e44819c1","VERY_NICE"
"Mrs. Cake","#90eeff","24d46910-c44f-45af-b205-bf29e44819c1","VERY_NICE"
"Princess Celestia","#fcf7f9","24d46910-c44f-45af-b205-bf29e44819c1","VERY_MEAN"
"Twilight Sparkle","#cc93dd","24d46910-c44f-45af-b205-bf29e44819c1","VERY_NICE"
"Vampire Fruit Bat","#5e5957","24d46910-c44f-45af-b205-bf29e44819c1","NEITHER_NICE_NOR_MEAN"
"Storm King","#706d86","24d46910-c44f-45af-b205-bf29e44819c1","VERY_MEAN"
"Rarity","#edeef9","24d46910-c44f-45af-b205-bf29e44819c1","VERY_MEAN"
"Cockatrice","#378f90","24d46910-c44f-45af-b205-bf29e44819c1","NEITHER_NICE_NOR_MEAN"
"Starlight Glimmer","#edbcf3","24d46910-c44f-45af-b205-bf29e44819c1","VERY_NICE"
"Tirek","#a12e45","24d46910-c44f-45af-b205-bf29e44819c1","VERY_NICE"
"Spot (Diamond Dogs)","#b7a384","24d46910-c44f-45af-b205-bf29e44819c1","SOMEWHAT_MEAN"
"Tirek","#a12e45","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","VERY_MEAN"
"Scootaloo","#f9b864","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","SOMEWHAT_NICE"
"Daybreaker","#fff4e3","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","VERY_MEAN"
"Mane-iac","#7763a5","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","SOMEWHAT_MEAN"
"Princess Cadance","#f9c3e4","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","SOMEWHAT_NICE"
"Grubber","#465162","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","VERY_MEAN"
"Trixie Lulamoon","#70ade0","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","NEITHER_NICE_NOR_MEAN"
"Thorax","#292929","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","SOMEWHAT_NICE"
"Discord","#68413d","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","VERY_MEAN"
"Rover (Diamond Dogs)","#939393","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","VERY_MEAN"
"Diamond Tiara","#fbc3ff","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","VERY_MEAN"
"Nightmare Moon","#000406","06be1ccd-4d9c-471a-bd49-82fea3a4e3d8","SOMEWHAT_MEAN"
"Filthy Rich","#d4bb80","4dd98381-39f7-4bec-9e24-fc6a611be59e","SKIPPED"
"Chimera","#dc7c30","4dd98381-39f7-4bec-9e24-fc6a611be59e","VERY_MEAN"
"Yona","#d1b982","4dd98381-39f7-4bec-9e24-fc6a611be59e","VERY_NICE"
"Grogar","#2286d8","4dd98381-39f7-4bec-9e24-fc6a611be59e","SOMEWHAT_MEAN"
"Vampire Fruit Bat","#5e5957","4dd98381-39f7-4bec-9e24-fc6a611be59e","NEITHER_NICE_NOR_MEAN"
"Mayor Mare","#d8c7a0","4dd98381-39f7-4bec-9e24-fc6a611be59e","VERY_NICE"
"Babs Seed","#e0a145","4dd98381-39f7-4bec-9e24-fc6a611be59e","VERY_MEAN"
"Mane-iac","#7763a5","4dd98381-39f7-4bec-9e24-fc6a611be59e","SOMEWHAT_MEAN"
"Pinkie Pie","#f9b8d2","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_NICE"
"Garble","#981926","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_MEAN"
"Princess Luna","#6265bb","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_NICE"
"Yona","#d1b982","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_NICE"
"Nurse Redheart","#ffffff","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_NICE"
"Starlight Glimmer","#edbcf3","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_MEAN"
"Smolder","#e29c25","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_NICE"
"Shadowbolts","#32323c","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_MEAN"
"Princess Cadance","#f9c3e4","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_NICE"
"Parasprites","#428ec2","5a288ab5-1e2f-4023-b635-50bc702deb8f","NEITHER_NICE_NOR_MEAN"
"Timberwolves","#3d2e21","5a288ab5-1e2f-4023-b635-50bc702deb8f","NEITHER_NICE_NOR_MEAN"
"Silverstream","#f9d8fa","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_NICE"
"Twilight Sparkle","#cc93dd","5a288ab5-1e2f-4023-b635-50bc702deb8f","VERY_NICE"
"Apple Bloom","#f3f49b","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_NICE"
"Flutterbat","#babea3","5a288ab5-1e2f-4023-b635-50bc702deb8f","NEITHER_NICE_NOR_MEAN"
"Capper Dapperpaws","#d1873d","5a288ab5-1e2f-4023-b635-50bc702deb8f","NEITHER_NICE_NOR_MEAN"
"Maud Pie","#b8b7be","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_NICE"
"Gilda","#af9246","5a288ab5-1e2f-4023-b635-50bc702deb8f","NEITHER_NICE_NOR_MEAN"
"Silver Spoon","#a2b4c2","5a288ab5-1e2f-4023-b635-50bc702deb8f","NEITHER_NICE_NOR_MEAN"
"Daybreaker","#fff4e3","5a288ab5-1e2f-4023-b635-50bc702deb8f","VERY_MEAN"
"Shining Armor","#f0f0f0","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_NICE"
"Fido (Diamond Dogs)","#98acba","5a288ab5-1e2f-4023-b635-50bc702deb8f","NEITHER_NICE_NOR_MEAN"
"Grogar","#2286d8","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_MEAN"
"Windigos","#6da8bd","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_MEAN"
"Cozy Glow","#fbd8d3","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_MEAN"
"Princess Celestia","#fcf7f9","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_NICE"
"Chimera","#dc7c30","5a288ab5-1e2f-4023-b635-50bc702deb8f","NEITHER_NICE_NOR_MEAN"
"Spike","#c391c6","5a288ab5-1e2f-4023-b635-50bc702deb8f","VERY_NICE"
"King Sombra","#4e4e4e","5a288ab5-1e2f-4023-b635-50bc702deb8f","VERY_MEAN"
"Mr. Cake","#f0e93d","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_NICE"
"Thorax","#292929","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_NICE"
"Rover (Diamond Dogs)","#939393","5a288ab5-1e2f-4023-b635-50bc702deb8f","NEITHER_NICE_NOR_MEAN"
"Vampire Fruit Bat","#5e5957","5a288ab5-1e2f-4023-b635-50bc702deb8f","NEITHER_NICE_NOR_MEAN"
"Spoiled Rich","#dd9ca4","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_MEAN"
"Braeburn","#f4eb88","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_NICE"
"Cherilee","#b26693","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_NICE"
"Flim Flam Brothers","#efefa6","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_MEAN"
"Trixie Lulamoon","#70ade0","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_MEAN"
"Sunset Shimmer","#fecf69","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_MEAN"
"Babs Seed","#e0a145","5a288ab5-1e2f-4023-b635-50bc702deb8f","NEITHER_NICE_NOR_MEAN"
"Granny Smith","#d2f391","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_NICE"
"Tirek","#a12e45","5a288ab5-1e2f-4023-b635-50bc702deb8f","VERY_MEAN"
"Rarity","#edeef9","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_NICE"
"Mrs. Cake","#90eeff","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_NICE"
"Mane-iac","#7763a5","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_MEAN"
"Big McIntosh","#d9385a","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_NICE"
"Daring Do","#d9bf61","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_NICE"
"Wind Rider","#a9d6e7","5a288ab5-1e2f-4023-b635-50bc702deb8f","NEITHER_NICE_NOR_MEAN"
"Storm King","#706d86","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_MEAN"
"Grubber","#465162","5a288ab5-1e2f-4023-b635-50bc702deb8f","NEITHER_NICE_NOR_MEAN"
"The Hydra","#b5883f","5a288ab5-1e2f-4023-b635-50bc702deb8f","NEITHER_NICE_NOR_MEAN"
"Discord","#68413d","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_MEAN"
"Sweetie Belle","#ede8ee","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_NICE"
"Mayor Mare","#d8c7a0","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_NICE"
"Nightmare Moon","#000406","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_MEAN"
"Gladmane","#7f74c1","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_MEAN"
"Pony of Shadows","#424242","5a288ab5-1e2f-4023-b635-50bc702deb8f","NEITHER_NICE_NOR_MEAN"
"Queen Novo","#f8ebf5","5a288ab5-1e2f-4023-b635-50bc702deb8f","NEITHER_NICE_NOR_MEAN"
"Filthy Rich","#d4bb80","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_NICE"
"Tempest Shadow","#52284c","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_MEAN"
"Queen Chrysalis","#313131","5a288ab5-1e2f-4023-b635-50bc702deb8f","VERY_MEAN"
"Spot (Diamond Dogs)","#b7a384","5a288ab5-1e2f-4023-b635-50bc702deb8f","NEITHER_NICE_NOR_MEAN"
"Cockatrice","#378f90","5a288ab5-1e2f-4023-b635-50bc702deb8f","NEITHER_NICE_NOR_MEAN"
"Scootaloo","#f9b864","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_NICE"
"Changelings","#2b2b2b","5a288ab5-1e2f-4023-b635-50bc702deb8f","NEITHER_NICE_NOR_MEAN"
"Tantabus","#000031","5a288ab5-1e2f-4023-b635-50bc702deb8f","NEITHER_NICE_NOR_MEAN"
"Diamond Tiara","#fbc3ff","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_MEAN"
"Rainbow Dash","#b3e8fe","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_NICE"
"Applejack","#faba62","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_NICE"
"Fluttershy","#fdf6af","5a288ab5-1e2f-4023-b635-50bc702deb8f","SOMEWHAT_NICE"
"Spoiled Rich","#dd9ca4","4dd98381-39f7-4bec-9e24-fc6a611be59e","SOMEWHAT_MEAN"
"Timberwolves","#3d2e21","4dd98381-39f7-4bec-9e24-fc6a611be59e","NEITHER_NICE_NOR_MEAN"
"Shining Armor","#f0f0f0","89f32b7b-e018-4429-adaf-5f3adfb91659","SOMEWHAT_NICE"
"Flim Flam Brothers","#efefa6","89f32b7b-e018-4429-adaf-5f3adfb91659","SOMEWHAT_MEAN"
"Princess Celestia","#fcf7f9","89f32b7b-e018-4429-adaf-5f3adfb91659","SOMEWHAT_NICE"
